理查大冒险	6.7	26966364	2017
捍卫者	8.1	27063335	2017
疯狂旅程	0	26873727	2017
空天猎	4.9	26753020	2017
极致追击	3.5	26426099	2017
大侦探霍桑	0	26309965	2017
羞羞的铁拳	7.2	27038183	2017
钢铁飞龙之再见奥特曼	2.9	27045442	2017
魔力果乐岛之拯救行动	0	26776599	2017
母亲的肖像	0	27129602	2017
怨灵2	4.3	26808505	2017
回到火星	5.8	26318239	2017
情遇曼哈顿	4	26818312	2017
十八洞村	6.8	27148198	2017
我的爸爸是森林之王	6.8	27046450	2017
六年，六天	0	27145130	2017
南哥	0	27145085	2017
时间去哪儿了	6	27025637	2017
蝴蝶公墓	0	26289125	2017
咕噜咕噜美人鱼	4.4	26593244	2017
火力全开	8.5	26869140	2017
坑爹游戏	0	26914824	2017
镜头前的女人	0	27146634	2017
情比山高	0	25941019	2017
爱情邮局	0	26856949	2017
全球风暴	6.2	22266012	2017
常在你左右	5.3	26961002	2017
神秘宝藏	0	25806653	2017
我们全家不太熟	5.1	26593059	2017
密战	4.9	26316956	2017
宝贝特攻	0	27028876	2017
云上石头城	0	27173359	2017
东方快车谋杀案	7.1	25790761	2017
天生不对	4.9	26696871	2017
猪太狼的夏天	6.7	26877504	2017
花鼓情	0	27190875	2017
英雄本色	8.6	1297574	2017
正义联盟	6.9	2158490	2017
恐袭波士顿	8.1	26357945	2017
暴雪将至	7.2	26775933	2017
降魔传	3.1	22557335	2017
恋爱之瘾	0	27186155	2017
迷情N小时	0	26816524	2017
寻梦环游记	9.2	20495023	2017
刺杀盖世太保	6.5	26383923	2017
追捕	5.8	26348414	2017
嘉年华	8.2	27019527	2017
七月半3：灵触第七感	0	26830660	2017
垫底联盟	0	26950070	2017
南极绝恋	0	26628329	2017
维京：王者之战	7	26769449	2017
烟花	5.6	26930504	2017
笔仙咒怨	0	27054612	2017
龙虾刑警	0	26992383	2017
假如王子睡着了	0	26336256	2017
这就是命	0	27037539	2017
剩女大逃亡	0	24743257	2017
奇门遁甲	0	26661191	2017
战神纪	0	25881611	2017
颤慄	9.2	3266978	2017
前任3：再见前任	0	26662193	2017
断片之险途夺宝	0	26882457	2017
妖妖铃	0	26966580	2017
